market,symbol,evict_date,rsi_at_evict,drift_at_evict,outcome,days,exit_ret_pct
IN,LINCOLN,2018-11-29,,0.0,PEAD_Q5,63,-31.98
IN,FEDERALBNK,2018-11-30,,0.0,PEAD_Q5,63,-1.7
IN,INDIANB,2018-12-03,,0.0,PEAD_Q5,63,-0.02
IN,IDBI,2018-12-06,,0.0,PEAD_Q5,63,-26.89
IN,MUTHOOTFIN,2018-12-11,,0.0,PEAD_Q5,63,26.24
IN,UNIONBANK,2018-12-12,,0.0,PEAD_Q5,63,7.2
IN,BFINVEST,2018-12-13,,0.0,PEAD_Q5,63,8.3
IN,UCOBANK,2018-12-13,,0.0,PEAD_Q5,63,-2.59
IN,KWALITY,2018-12-21,,0.0,PEAD_Q5,63,-20.12
IN,GOACARBON,2019-01-18,,0.0,PEAD_Q5,63,-14.03
IN,DCBBANK,2019-01-21,,0.0,PEAD_Q5,63,16.25
IN,RELIANCE,2019-01-21,,0.0,PEAD_Q5,63,12.26
IN,INFY,2019-01-23,,0.0,PEAD_Q5,63,0.87
IN,KOTAKBANK,2019-01-23,,0.0,PEAD_Q5,63,8.05
IN,LTTS,2019-01-24,,0.0,PEAD_Q5,63,3.36
IN,JUSTDIAL,2019-01-24,,0.0,PEAD_Q5,63,20.0
IN,SHREECEM,2019-01-25,,0.0,PEAD_Q5,63,26.56
IN,INDIGO,2019-01-28,,0.0,PEAD_Q5,63,34.7
IN,HAVELLS,2019-01-28,,0.0,PEAD_Q5,63,10.25
IN,SYNGENE,2019-01-28,,0.0,PEAD_Q5,63,6.57
IN,OBEROIRLTY,2019-01-28,,0.0,PEAD_Q5,63,16.82
IN,MPHASIS,2019-01-30,,0.0,PEAD_Q5,63,-4.54
IN,JYOTHYLAB,2019-01-30,,0.0,PEAD_Q5,63,-7.82
IN,JINDALSAW,2019-01-30,,0.0,PEAD_Q5,63,-5.1
IN,SUPREMEIND,2019-01-30,,0.0,PEAD_Q5,63,3.8
IN,AUTOAXLES,2019-01-31,,0.0,PEAD_Q5,63,-4.51
IN,CUB,2019-01-31,,0.0,PEAD_Q5,63,3.35
IN,BEPL,2019-01-31,,0.0,PEAD_Q5,63,15.32
IN,BANKINDIA,2019-02-01,,0.0,PEAD_Q5,63,-11.28
IN,KANSAINER,2019-02-04,,0.0,PEAD_Q5,63,-9.57
IN,TVSMOTOR,2019-02-04,,0.0,PEAD_Q5,63,-4.9
IN,BAJAJ-AUTO,2019-02-04,,0.0,PEAD_Q5,63,12.25
IN,JUBLFOOD,2019-02-04,,0.0,PEAD_Q5,63,-9.45
IN,HDFC,2019-02-05,,0.0,PEAD_Q5,63,-1.44
IN,CHOLAFIN,2019-02-05,,0.0,PEAD_Q5,63,0.84
IN,BAJAJHLDNG,2019-02-05,,0.0,PEAD_Q5,63,6.07
IN,HEXAWARE,2019-02-05,,0.0,PEAD_Q5,63,-4.9
IN,JINDALSTEL,2019-02-08,,0.0,PEAD_Q5,63,21.57
IN,CHAMBLFERT,2019-02-08,,0.0,PEAD_Q5,63,-16.05
IN,IDFCFIRSTB,2019-02-08,,0.0,PEAD_Q5,63,-7.01
IN,PARAGMILK,2019-02-08,,0.0,PEAD_Q5,63,11.56
IN,JAMNAAUTO,2019-02-11,,0.0,PEAD_Q5,63,-0.79
IN,HEROMOTOCO,2019-02-11,,0.0,PEAD_Q5,63,-9.22
IN,GICHSGFIN,2019-02-11,,0.0,PEAD_Q5,63,13.55
IN,RNAVAL,2019-02-13,,0.0,PEAD_Q5,63,0.6
IN,FRETAIL,2019-02-13,,0.0,PEAD_Q5,63,0.34
IN,INSECTICID,2019-02-13,,0.0,PEAD_Q5,63,3.82
IN,NRBBEARING,2019-02-13,,0.0,PEAD_Q5,63,-7.03
IN,SREINFRA,2019-02-13,,0.0,PEAD_Q5,63,-8.07
IN,SPARC,2019-02-13,,0.0,PEAD_Q5,63,-8.99
IN,ADANIPORTS,2019-02-14,,0.0,PEAD_Q5,63,10.56
IN,JSL,2019-02-14,,0.0,PEAD_Q5,63,26.64
IN,MANAPPURAM,2019-02-14,,0.0,PEAD_Q5,63,18.06
IN,BALRAMCHIN,2019-02-14,,0.0,PEAD_Q5,63,26.21
IN,DLF,2019-02-15,,0.0,PEAD_Q5,63,14.29
IN,SKFINDIA,2019-02-15,,0.0,PEAD_Q5,63,-4.88
IN,JKLAKSHMI,2019-02-15,,0.0,PEAD_Q5,63,17.11
IN,VISAKAIND,2019-02-15,,0.0,PEAD_Q5,63,1.2
IN,SUNTV,2019-02-15,,0.0,PEAD_Q5,63,0.16
IN,SHANKARA,2019-02-15,,0.0,PEAD_Q5,63,20.76
IN,TCNSBRANDS,2019-02-20,,0.0,PEAD_Q5,63,-4.71
IN,BAJAJHIND,2019-02-21,,0.0,PEAD_Q5,63,13.29
IN,ITI,2019-02-21,,0.0,PEAD_Q5,63,1.81
IN,PFC,2019-02-21,,0.0,PEAD_Q5,63,9.6
IN,EROSMEDIA,2019-02-21,,0.0,PEAD_Q5,63,-7.22
IN,RITES,2019-02-21,,0.0,PEAD_Q5,63,30.8
IN,TFCILTD,2019-02-21,,0.0,PEAD_Q5,63,-13.46
IN,INDHOTEL,2019-02-21,,0.0,PEAD_Q5,63,4.98
IN,HCC,2019-02-21,,0.0,PEAD_Q5,63,1.98
IN,PTC,2019-02-21,,0.0,PEAD_Q5,63,-11.31
IN,JSWSTEEL,2019-02-21,,0.0,PEAD_Q5,63,1.26
IN,RECLTD,2019-02-21,,0.0,PEAD_Q5,63,13.09
IN,INDIACEM,2019-02-21,,0.0,PEAD_Q5,63,28.71
IN,GESHIP,2019-02-21,,0.0,PEAD_Q5,63,0.5
IN,UNIVCABLES,2019-02-21,,0.0,PEAD_Q5,63,17.84
IN,JKIL,2019-02-21,,0.0,PEAD_Q5,63,31.9
IN,HINDCOPPER,2019-02-21,,0.0,PEAD_Q5,63,2.01
IN,JPASSOCIAT,2019-02-21,,0.0,PEAD_Q5,63,-16.95
IN,KRBL,2019-02-21,,0.0,PEAD_Q5,63,11.18
IN,GNFC,2019-02-21,,0.0,PEAD_Q5,63,22.15
IN,SHAKTIPUMP,2019-02-21,,0.0,PEAD_Q5,63,18.74
IN,SPENCERS,2019-02-21,,0.0,PEAD_Q5,63,-16.12
IN,GRAPHITE,2019-02-22,,0.0,PEAD_Q5,63,4.14
IN,AMBUJACEM,2019-02-22,,0.0,PEAD_Q5,63,10.45
IN,SUNPHARMA,2019-02-22,,0.0,PEAD_Q5,63,-4.12
IN,NLCINDIA,2019-02-22,,0.0,PEAD_Q5,63,0.62
IN,UFLEX,2019-02-25,,0.0,PEAD_Q5,63,30.94
IN,GRASIM,2019-02-25,,0.0,PEAD_Q5,63,13.8
IN,GODREJIND,2019-02-28,,0.0,PEAD_Q5,63,-0.45
IN,FINCABLES,2019-02-28,,0.0,PEAD_Q5,63,14.26
IN,BHARATFORG,2019-02-28,,0.0,PEAD_Q5,63,-10.25
IN,ASHOKLEY,2019-02-28,,0.0,PEAD_Q5,63,5.55
IN,GSS,2019-02-28,,0.0,PEAD_Q5,63,25.91
IN,BOSCHLTD,2019-02-28,,0.0,PEAD_Q5,63,-9.24
IN,SCHAEFFLER,2019-03-01,,0.0,PEAD_Q5,63,-5.84
IN,MIDHANI,2019-03-01,,0.0,PEAD_Q5,63,11.18
IN,MTNL,2019-03-01,,0.0,PEAD_Q5,63,-27.34
IN,NCC,2019-03-01,,0.0,PEAD_Q5,63,9.06
IN,REPCOHOME,2019-03-01,,0.0,PEAD_Q5,63,8.59
IN,SADBHAV,2019-03-01,,0.0,PEAD_Q5,63,25.96
IN,LEMONTREE,2019-03-01,,0.0,PEAD_Q5,63,-10.05
IN,QUICKHEAL,2019-03-01,,0.0,PEAD_Q5,63,-15.38
IN,REDINGTON,2019-03-01,,0.0,PEAD_Q5,63,12.63
IN,LUXIND,2019-03-01,,0.0,PEAD_Q5,63,14.05
IN,VIKASECO,2019-03-05,,0.0,PEAD_Q5,63,3.56
IN,SURYAROSNI,2019-03-05,,0.0,PEAD_Q5,63,2.33
IN,TRIVENI,2019-03-05,,0.0,PEAD_Q5,63,25.58
IN,TNPL,2019-03-05,,0.0,PEAD_Q5,63,-8.83
IN,UBL,2019-03-05,,0.0,PEAD_Q5,63,-2.78
IN,ACC,2019-03-06,,0.0,PEAD_Q5,63,2.27
IN,BIRLACORPN,2019-03-06,,0.0,PEAD_Q5,63,15.72
IN,CENTURYPLY,2019-03-06,,0.0,PEAD_Q5,63,-12.94
IN,SUVEN,2019-03-06,,0.0,PEAD_Q5,63,8.53
IN,ABCAPITAL,2019-03-06,,0.0,PEAD_Q5,63,-2.81
IN,HINDPETRO,2019-03-06,,0.0,PEAD_Q5,63,25.24
IN,ADANIENT,2019-03-06,,0.0,PEAD_Q5,63,10.31
IN,COFFEEDAY,2019-03-06,,0.0,PEAD_Q5,63,-19.51
IN,VENKEYS,2019-03-06,,0.0,PEAD_Q5,63,-12.9
IN,INDIAGLYCO,2019-03-06,,0.0,PEAD_Q5,63,-17.82
IN,TIINDIA,2019-03-06,,0.0,PEAD_Q5,63,3.41
IN,GMBREW,2019-03-06,,0.0,PEAD_Q5,63,-16.19
IN,VOLTAS,2019-03-06,,0.0,PEAD_Q5,63,2.95
IN,BOMDYEING,2019-03-06,,0.0,PEAD_Q5,63,-2.0
IN,RAIN,2019-03-08,,0.0,PEAD_Q5,63,-1.84
IN,APEX,2019-03-08,,0.0,PEAD_Q5,63,-21.33
IN,ABB,2019-03-11,,0.0,PEAD_Q5,63,19.37
IN,AVANTIFEED,2019-03-11,,0.0,PEAD_Q5,63,-21.93
IN,BAJAJCON,2019-04-15,,0.0,PEAD_Q5,63,-9.31
IN,MAHLIFE,2019-04-25,,0.0,PEAD_Q5,63,4.25
IN,AUBANK,2019-04-26,,0.0,PEAD_Q5,63,2.99
IN,BEPL,2019-05-08,,0.0,PEAD_Q5,63,-23.91
IN,PERSISTENT,2019-05-08,,0.0,PEAD_Q5,63,-12.77
IN,ORIENTELEC,2019-05-09,,0.0,PEAD_Q5,63,-4.17
IN,ATUL,2019-05-09,,0.0,PEAD_Q5,63,2.06
IN,CARBORUNIV,2019-05-09,,0.0,PEAD_Q5,63,-16.98
IN,KANSAINER,2019-05-09,,0.0,PEAD_Q5,63,7.98
IN,LTTS,2019-05-09,,0.0,PEAD_Q5,63,-9.45
IN,RAYMOND,2019-05-09,,0.0,PEAD_Q5,63,-22.92
IN,CASTROLIND,2019-05-09,,0.0,PEAD_Q5,63,-18.94
IN,ZENSARTECH,2019-05-09,,0.0,PEAD_Q5,63,-12.19
IN,INTELLECT,2019-05-09,,0.0,PEAD_Q5,63,-4.55
IN,TVSMOTOR,2019-05-09,,0.0,PEAD_Q5,63,-23.98
IN,SHOPERSTOP,2019-05-09,,0.0,PEAD_Q5,63,-18.17
IN,HEXAWARE,2019-05-09,,0.0,PEAD_Q5,63,3.15
IN,AJANTPHARM,2019-05-10,,0.0,PEAD_Q5,63,-10.72
IN,TITAN,2019-05-13,,0.0,PEAD_Q5,63,-6.79
IN,BRIGADE,2019-05-13,,0.0,PEAD_Q5,63,16.74
IN,ASTRAMICRO,2019-05-13,,0.0,PEAD_Q5,63,-7.8
IN,LAURUSLABS,2019-05-13,,0.0,PEAD_Q5,63,-9.56
IN,EIDPARRY,2019-05-13,,0.0,PEAD_Q5,63,-14.93
IN,GODREJCP,2019-05-13,,0.0,PEAD_Q5,63,2.01
IN,FSL,2019-05-13,,0.0,PEAD_Q5,63,-6.15
IN,VIPIND,2019-05-13,,0.0,PEAD_Q5,63,-6.4
IN,DCMSHRIRAM,2019-05-13,,0.0,PEAD_Q5,63,-15.51
IN,BRITANNIA,2019-05-13,,0.0,PEAD_Q5,63,-3.3
IN,GMDCLTD,2019-05-14,,0.0,PEAD_Q5,63,-10.3
IN,GSKCONS,2019-05-14,,0.0,PEAD_Q5,63,9.21
IN,KAJARIACER,2019-05-14,,0.0,PEAD_Q5,63,-19.58
IN,HIKAL,2019-05-14,,0.0,PEAD_Q5,63,-13.55
IN,LINDEINDIA,2019-05-15,,0.0,PEAD_Q5,63,-4.88
IN,MOTILALOFS,2019-05-15,,0.0,PEAD_Q5,63,-21.52
IN,SRF,2019-05-16,,0.0,PEAD_Q5,63,4.38
IN,J&KBANK,2019-05-17,,0.0,PEAD_Q5,63,-34.02
IN,JUBLFOOD,2019-05-17,,0.0,PEAD_Q5,63,-9.27
IN,CHAMBLFERT,2019-05-20,,0.0,PEAD_Q5,63,-14.72
IN,MAHSCOOTER,2019-05-20,,0.0,PEAD_Q5,63,-2.14
IN,SEAMECLTD,2019-05-20,,0.0,PEAD_Q5,63,-27.67
IN,POLYPLEX,2019-05-21,,0.0,PEAD_Q5,63,-21.79
IN,ENGINERSIN,2019-05-21,,0.0,PEAD_Q5,63,-13.46
IN,CESC,2019-05-21,,0.0,PEAD_Q5,63,7.77
IN,SOBHA,2019-05-21,,0.0,PEAD_Q5,63,-8.34
IN,BANKINDIA,2019-05-21,,0.0,PEAD_Q5,63,-26.16
IN,ASTRON,2019-05-22,,0.0,PEAD_Q5,63,-17.11
IN,JKCEMENT,2019-05-22,,0.0,PEAD_Q5,63,3.11
IN,PURVA,2019-05-22,,0.0,PEAD_Q5,63,-28.81
IN,APLAPOLLO,2019-05-22,,0.0,PEAD_Q5,63,-20.24
IN,SHREECEM,2019-05-22,,0.0,PEAD_Q5,63,-8.75
IN,PIIND,2019-05-22,,0.0,PEAD_Q5,63,1.57
IN,BFUTILITIE,2019-05-22,,0.0,PEAD_Q5,63,-16.72
IN,ESCORTS,2019-05-22,,0.0,PEAD_Q5,63,-27.21
IN,VRLLOG,2019-05-22,,0.0,PEAD_Q5,63,-1.31
IN,ANUP,2019-05-23,,0.0,PEAD_Q5,63,-22.25
IN,JINDALSAW,2019-05-24,,0.0,PEAD_Q5,63,-18.62
IN,SOMANYCERA,2019-05-24,,0.0,PEAD_Q5,63,-32.47
IN,APTECHT,2019-05-24,,0.0,PEAD_Q5,63,-12.96
IN,KEI,2019-05-24,,0.0,PEAD_Q5,63,-4.04
IN,IFCI,2019-05-24,,0.0,PEAD_Q5,63,-32.87
IN,JBCHEPHARM,2019-05-24,,0.0,PEAD_Q5,63,-0.29
IN,RAMCOCEM,2019-05-24,,0.0,PEAD_Q5,63,-9.61
IN,BAJAJHIND,2019-05-27,,0.0,PEAD_Q5,63,-44.56
IN,EROSMEDIA,2019-05-27,,0.0,PEAD_Q5,63,-83.11
IN,CANBK,2019-05-27,,0.0,PEAD_Q5,63,-18.3
IN,DWARKESH,2019-05-27,,0.0,PEAD_Q5,63,-19.57
IN,ALLCARGO,2019-05-27,,0.0,PEAD_Q5,63,-19.19
IN,THERMAX,2019-05-27,,0.0,PEAD_Q5,63,-3.94
IN,CIPLA,2019-05-27,,0.0,PEAD_Q5,63,-19.59
IN,INDUSINDBK,2019-05-27,,0.0,PEAD_Q5,63,-14.06
IN,CUMMINSIND,2019-05-27,,0.0,PEAD_Q5,63,-27.93
IN,JSWSTEEL,2019-05-28,,0.0,PEAD_Q5,63,-29.77
IN,CHENNPETRO,2019-05-28,,0.0,PEAD_Q5,63,-19.1
IN,BSOFT,2019-05-28,,0.0,PEAD_Q5,63,-30.87
IN,MEGH,2019-05-28,,0.0,PEAD_Q5,63,-34.96
IN,SYNGENE,2019-05-28,,0.0,PEAD_Q5,63,-11.16
IN,HEIDELBERG,2019-05-28,,0.0,PEAD_Q5,63,-5.56
IN,ADVENZYMES,2019-05-28,,0.0,PEAD_Q5,63,-29.28
IN,GVKPIL,2019-05-28,,0.0,PEAD_Q5,63,-38.62
IN,LIBERTSHOE,2019-05-28,,0.0,PEAD_Q5,63,-39.85
IN,GHCL,2019-05-28,,0.0,PEAD_Q5,63,-27.2
IN,SBIN,2019-05-28,,0.0,PEAD_Q5,63,-20.87
IN,GRASIM,2019-05-28,,0.0,PEAD_Q5,63,-21.68
IN,NATCOPHARM,2019-05-29,,0.0,PEAD_Q5,63,2.7
IN,NIITLTD,2019-05-29,,0.0,PEAD_Q5,63,-16.15
IN,PNCINFRA,2019-05-29,,0.0,PEAD_Q5,63,-7.2
IN,VARROC,2019-05-29,,0.0,PEAD_Q5,63,-17.25
IN,IGL,2019-05-29,,0.0,PEAD_Q5,63,-0.05
IN,FEL,2019-05-30,,0.0,PEAD_Q5,63,-31.0
IN,ADANIPOWER,2019-05-31,,0.0,PEAD_Q5,63,14.0
IN,TALWALKARS,2019-05-31,,0.0,PEAD_Q5,63,-86.24
IN,TCNSBRANDS,2019-05-31,,0.0,PEAD_Q5,63,-19.24
IN,NAUKRI,2019-05-31,,0.0,PEAD_Q5,63,-0.82
IN,NAVKARCORP,2019-05-31,,0.0,PEAD_Q5,63,-7.46
IN,MFSL,2019-05-31,,0.0,PEAD_Q5,63,-7.18
IN,APOLLOHOSP,2019-06-03,,0.0,PEAD_Q5,63,10.29
IN,MAXINDIA,2019-06-03,,0.0,PEAD_Q5,63,-6.18
IN,BERGEPAINT,2019-06-04,,0.0,PEAD_Q5,63,11.88
IN,INDIACEM,2019-06-25,,0.0,PEAD_Q5,63,-19.01
IN,ITI,2019-06-25,,0.0,PEAD_Q5,63,-7.28
IN,LAKSHVILAS,2019-06-25,,0.0,PEAD_Q5,63,-42.98
IN,VGUARD,2019-06-25,,0.0,PEAD_Q5,63,-5.12
IN,ASHOKA,2019-06-27,,0.0,PEAD_Q5,63,-30.73
IN,ALBK,2019-06-28,,0.0,PEAD_Q5,63,-44.23
IN,TATAPOWER,2019-06-28,,0.0,PEAD_Q5,63,-13.99
IN,TATASTEEL,2019-06-28,,0.0,PEAD_Q5,63,-30.3
IN,SORILINFRA,2019-06-28,,0.0,PEAD_Q5,63,-34.32
IN,EIHOTEL,2019-07-01,,0.0,PEAD_Q5,63,-2.92
IN,RATNAMANI,2019-07-01,,0.0,PEAD_Q5,63,-6.32
IN,HFCL,2019-07-15,,0.0,PEAD_Q5,63,-10.93
IN,INFY,2019-07-16,,0.0,PEAD_Q5,63,-18.0
IN,DMART,2019-07-17,,0.0,PEAD_Q5,63,29.85
IN,WIPRO,2019-07-19,,0.0,PEAD_Q5,63,-4.42
IN,COLPAL,2019-07-22,,0.0,PEAD_Q5,63,29.94
IN,RELIANCE,2019-07-23,,0.0,PEAD_Q5,63,16.14
IN,INDIGO,2019-07-23,,0.0,PEAD_Q5,63,-0.75
IN,COROMANDEL,2019-07-24,,0.0,PEAD_Q5,63,23.51
IN,AVANTIFEED,2019-07-24,,0.0,PEAD_Q5,63,40.78
IN,FLFL,2019-07-24,,0.0,PEAD_Q5,63,-9.82
IN,HINDZINC,2019-07-24,,0.0,PEAD_Q5,63,-2.79
IN,HINDUNILVR,2019-07-25,,0.0,PEAD_Q5,63,25.49
IN,TORNTPHARM,2019-07-25,,0.0,PEAD_Q5,63,10.94
IN,ASIANPAINT,2019-07-26,,0.0,PEAD_Q5,63,17.0
IN,JKPAPER,2019-07-26,,0.0,PEAD_Q5,63,3.01
IN,MPHASIS,2019-07-30,,0.0,PEAD_Q5,63,-4.54
IN,TIRUMALCHM,2019-07-30,,0.0,PEAD_Q5,63,9.39
IN,NAVINFLUOR,2019-07-31,,0.0,PEAD_Q5,63,36.73
IN,STAR,2019-07-31,,0.0,PEAD_Q5,63,3.53
IN,BEL,2019-08-01,,0.0,PEAD_Q5,63,10.84
IN,TRENT,2019-08-02,,0.0,PEAD_Q5,63,15.29
IN,APOLLOTYRE,2019-08-02,,0.0,PEAD_Q5,63,10.58
IN,HEROMOTOCO,2019-08-02,,0.0,PEAD_Q5,63,8.0
IN,VAIBHAVGBL,2019-08-02,,0.0,PEAD_Q5,63,-6.09
IN,EICHERMOT,2019-08-02,,0.0,PEAD_Q5,63,26.45
IN,IOC,2019-08-02,,0.0,PEAD_Q5,63,0.26
IN,GULFOILLUB,2019-08-02,,0.0,PEAD_Q5,63,8.62
IN,SYMPHONY,2019-08-05,,0.0,PEAD_Q5,63,-0.47
IN,INDIAMART,2019-08-05,,0.0,PEAD_Q5,63,68.17
IN,TATACOMM,2019-08-06,,0.0,PEAD_Q5,63,-23.38
IN,BATAINDIA,2019-08-06,,0.0,PEAD_Q5,63,21.78
IN,MARICO,2019-08-06,,0.0,PEAD_Q5,63,-5.6
IN,PRESTIGE,2019-08-06,,0.0,PEAD_Q5,63,11.16
IN,DALBHARAT,2019-08-06,,0.0,PEAD_Q5,63,-16.47
IN,BHARTIARTL,2019-08-06,,0.0,PEAD_Q5,63,-1.61
IN,INDHOTEL,2019-08-07,,0.0,PEAD_Q5,63,10.54
IN,GSPL,2019-08-07,,0.0,PEAD_Q5,63,1.43
IN,CAMLINFINE,2019-08-07,,0.0,PEAD_Q5,63,-2.13
IN,TRIDENT,2019-08-07,,0.0,PEAD_Q5,63,11.44
IN,FORTIS,2019-08-08,,0.0,PEAD_Q5,63,15.4
IN,JSWENERGY,2019-08-08,,0.0,PEAD_Q5,63,0.28
IN,ASIANTILES,2019-08-08,,0.0,PEAD_Q5,63,4.96
IN,TORNTPOWER,2019-08-08,,0.0,PEAD_Q5,63,0.03
IN,VENKEYS,2019-08-08,,0.0,PEAD_Q5,63,26.62
IN,PETRONET,2019-08-09,,0.0,PEAD_Q5,63,14.0
IN,PTC,2019-08-09,,0.0,PEAD_Q5,63,-7.91
IN,HCLTECH,2019-08-09,,0.0,PEAD_Q5,63,4.45
IN,DBL,2019-08-09,,0.0,PEAD_Q5,63,3.04
IN,ADANIENT,2019-08-13,,0.0,PEAD_Q5,63,57.87
IN,RVNL,2019-08-13,,0.0,PEAD_Q5,63,-2.23
IN,GPPL,2019-08-13,,0.0,PEAD_Q5,63,6.69
IN,BAJAJELEC,2019-08-13,,0.0,PEAD_Q5,63,-18.31
IN,SONATSOFTW,2019-08-13,,0.0,PEAD_Q5,63,-9.49
IN,AUROPHARMA,2019-08-13,,0.0,PEAD_Q5,63,-26.21
IN,ASTERDM,2019-08-13,,0.0,PEAD_Q5,63,22.28
IN,HIMATSEIDE,2019-08-14,,0.0,PEAD_Q5,63,-0.59
IN,CENTURYPLY,2019-08-14,,0.0,PEAD_Q5,63,28.73
IN,ENDURANCE,2019-08-14,,0.0,PEAD_Q5,63,30.06
IN,GREAVESCOT,2019-08-14,,0.0,PEAD_Q5,63,14.4
IN,PFIZER,2019-08-14,,0.0,PEAD_Q5,63,36.98
IN,LALPATHLAB,2019-08-16,,0.0,PEAD_Q5,63,34.61
IN,BLISSGVS,2019-08-16,,0.0,PEAD_Q5,63,41.88
IN,GAIL,2019-08-16,,0.0,PEAD_Q5,63,-5.63
IN,SUNTECK,2019-08-16,,0.0,PEAD_Q5,63,-18.48
IN,KSCL,2019-08-16,,0.0,PEAD_Q5,63,2.69
IN,JAICORPLTD,2019-08-16,,0.0,PEAD_Q5,63,28.27
IN,GODFRYPHLP,2019-08-16,,0.0,PEAD_Q5,63,15.81
IN,FCONSUMER,2019-08-16,,0.0,PEAD_Q5,63,-32.18
IN,TIMKEN,2019-08-16,,0.0,PEAD_Q5,63,19.17
IN,MTEDUCARE,2019-08-19,,0.0,PEAD_Q5,63,-47.61
IN,JINDALSTEL,2019-08-19,,0.0,PEAD_Q5,63,47.71
IN,REDINGTON,2019-08-19,,0.0,PEAD_Q5,63,24.39
IN,SPENCERS,2019-08-19,,0.0,PEAD_Q5,63,-9.38
IN,SUVEN,2019-08-20,,0.0,PEAD_Q5,63,25.27
IN,KNRCON,2019-08-20,,0.0,PEAD_Q5,63,-4.25
IN,PGHH,2019-08-23,,0.0,PEAD_Q5,63,10.69
IN,ISEC,2019-08-29,,0.0,PEAD_Q5,63,53.64
IN,CGPOWER,2019-09-05,,0.0,PEAD_Q5,63,-7.85
IN,UJJIVAN,2019-09-06,,0.0,PEAD_Q5,63,6.01
IN,HUDCO,2019-09-06,,0.0,PEAD_Q5,63,0.56
IN,RELCAPITAL,2019-09-06,,0.0,PEAD_Q5,63,-70.5
IN,BHEL,2019-09-06,,0.0,PEAD_Q5,63,-12.74
IN,AAVAS,2019-09-06,,0.0,PEAD_Q5,63,22.0
IN,TEAMLEASE,2019-09-06,,0.0,PEAD_Q5,63,-16.64
IN,GSFC,2019-09-06,,0.0,PEAD_Q5,63,-10.84
IN,DREDGECORP,2019-09-09,,0.0,PEAD_Q5,63,0.64
IN,RBLBANK,2019-09-12,,0.0,PEAD_Q5,63,-7.19
IN,ORIENTBANK,2019-09-12,,0.0,PEAD_Q5,63,-19.3
IN,YESBANK,2019-09-12,,0.0,PEAD_Q5,63,-29.95
IN,KTKBANK,2019-09-12,,0.0,PEAD_Q5,63,-8.27
IN,IFCI,2019-09-12,,0.0,PEAD_Q5,63,-12.67
IN,ABCAPITAL,2019-09-12,,0.0,PEAD_Q5,63,3.13
IN,FEDERALBNK,2019-09-12,,0.0,PEAD_Q5,63,0.23
IN,BANKBARODA,2019-09-12,,0.0,PEAD_Q5,63,1.09
IN,PNB,2019-09-12,,0.0,PEAD_Q5,63,0.23
IN,BFINVEST,2019-09-12,,0.0,PEAD_Q5,63,14.63
IN,DLF,2019-09-12,,0.0,PEAD_Q5,63,43.96
IN,ANDHRABANK,2019-09-12,,0.0,PEAD_Q5,63,-9.33
IN,UNIONBANK,2019-09-12,,0.0,PEAD_Q5,63,-1.52
IN,SBIN,2019-09-12,,0.0,PEAD_Q5,63,15.97
IN,BANKINDIA,2019-09-12,,0.0,PEAD_Q5,63,4.4
IN,INDUSINDBK,2019-09-12,,0.0,PEAD_Q5,63,7.37
IN,RIIL,2019-10-17,,0.0,PEAD_Q5,63,65.68
IN,ACC,2019-10-17,,0.0,PEAD_Q5,63,-2.45
IN,DELTACORP,2019-10-17,,0.0,PEAD_Q5,63,10.2
IN,TVSMOTOR,2019-10-22,,0.0,PEAD_Q5,63,2.87
IN,JUSTDIAL,2019-10-24,,0.0,PEAD_Q5,63,-5.3
IN,COROMANDEL,2019-10-24,,0.0,PEAD_Q5,63,29.7
IN,JUBLFOOD,2019-10-24,,0.0,PEAD_Q5,63,17.55
IN,GRANULES,2019-10-24,,0.0,PEAD_Q5,63,24.37
IN,JYOTHYLAB,2019-10-24,,0.0,PEAD_Q5,63,-6.32
IN,SHREECEM,2019-10-24,,0.0,PEAD_Q5,63,13.94
IN,AVANTIFEED,2019-10-24,,0.0,PEAD_Q5,63,60.06
IN,ARVINDFASN,2019-10-25,,0.0,PEAD_Q5,63,-10.54
IN,TORNTPHARM,2019-10-25,,0.0,PEAD_Q5,63,16.25
IN,WELCORP,2019-10-25,,0.0,PEAD_Q5,63,24.34
IN,PIIND,2019-10-29,,0.0,PEAD_Q5,63,12.01
IN,POLYCAB,2019-10-29,,0.0,PEAD_Q5,63,20.52
IN,CASTROLIND,2019-10-29,,0.0,PEAD_Q5,63,-11.72
IN,INOXLEISUR,2019-10-29,,0.0,PEAD_Q5,63,14.13
IN,NIITLTD,2019-10-29,,0.0,PEAD_Q5,63,5.76
IN,TATAMTRDVR,2019-10-30,,0.0,PEAD_Q5,63,-3.0
IN,AXISBANK,2019-10-30,,0.0,PEAD_Q5,63,-1.63
IN,IDFCFIRSTB,2019-10-30,,0.0,PEAD_Q5,63,3.65
IN,TATASTLBSL,2019-10-30,,0.0,PEAD_Q5,63,18.39
IN,MARUTI,2019-10-30,,0.0,PEAD_Q5,63,-7.23
IN,TATACOFFEE,2019-10-31,,0.0,PEAD_Q5,63,17.04
IN,LICHSGFIN,2019-11-04,,0.0,PEAD_Q5,63,-6.95
IN,GRSE,2019-11-04,,0.0,PEAD_Q5,63,-26.88
IN,QUESS,2019-11-04,,0.0,PEAD_Q5,63,26.18
IN,JKTYRE,2019-11-04,,0.0,PEAD_Q5,63,-4.75
IN,RAMCOCEM,2019-11-04,,0.0,PEAD_Q5,63,-1.61
