screener,n_years,hit_rate_years_63d,hit_rate_years_252d,avg_excess_63d,avg_excess_252d,worst_year_252d,best_year_252d
new_highs,10,100.0,80.0,4.324195117095785,12.019309759800315,-2.2924309883760436,28.96202720481454
golden_cross,10,80.0,70.0,1.3895044618257977,6.5834887741515296,-7.65500332063608,16.403810311995198
darvas,11,81.81818181818183,63.63636363636363,2.3019894277251294,6.008069309630737,-12.347789507660261,23.897732105892736
below_200dma,10,60.0,60.0,-0.8667289475335653,3.088748820381644,-12.940186444733245,14.93272505822828
reversal_weekly,11,45.45454545454545,45.45454545454545,-0.5726008452367579,1.2477015853068665,-18.84691667576751,15.686431466978963
reversal_monthly,11,45.45454545454545,45.45454545454545,-0.8967686650551219,0.8581356733108689,-20.684339028146386,15.970855134541399
low_beta,10,40.0,40.0,-0.4703252791385978,1.8724757310106475,-11.44982921307823,12.63051715408487
