screener,n_years,hit_rate_years_63d,hit_rate_years_252d,avg_excess_63d,avg_excess_252d,worst_year_252d,best_year_252d
new_highs,10,50.0,50.0,-0.006009095383645935,0.48917861542580116,-17.4066227976934,12.400727546075201
darvas,11,54.54545454545454,45.45454545454545,0.15953394568017856,1.3949294110823682,-20.78215587270498,24.449074135766594
reversal_weekly,11,45.45454545454545,45.45454545454545,-1.439472255256829,-1.7935766833110915,-25.69132111039919,22.44911098009812
reversal_monthly,11,36.36363636363637,45.45454545454545,-1.8041326653414556,-2.4411003831171803,-27.030018728675312,21.225916760039116
golden_cross,10,50.0,40.0,-1.6271106393624835,-2.810805272208149,-23.181107473750615,6.685580288145195
low_beta,10,40.0,40.0,-1.931662293101147,-4.412171414646202,-20.034856388332333,5.097952451145518
below_200dma,10,20.0,30.0,-3.109052325591094,-6.049598253869503,-27.23517739466923,3.5676683668891482
