effect,coef,se,p,horizon,n,p_fdr
darvas:low_beta,-0.040420692149570926,0.07000822047863518,0.5636890929120157,xret_T+5d,21786,0.6661639710000875
reversal_monthly:low_beta,0.07229707978602537,0.12391546521396812,0.5595980019028635,xret_T+5d,21786,0.6661639710000875
low_beta,-0.13527685965977587,0.29236944159420775,0.6435855016024157,xret_T+5d,21786,0.750849751869485
golden_cross:new_highs,-0.01795078619146937,0.07996563223899283,0.8223828441950956,xret_T+5d,21786,0.8886287781285858
reversal_monthly,-0.07942220519743166,0.41413973729917425,0.8479174008665805,xret_T+5d,21786,0.8925446324911374
darvas:reversal_weekly,-0.002711603397261146,0.3072563883876058,0.9929585893625978,xret_T+5d,21786,0.9929585893625978
log_liquidity,0.036092949040068684,0.011534661008808135,0.0017535083559003643,xret_T+5d,21786,
volatility_63d,-0.0038224351360967137,0.006668366462387131,0.5664963420013017,xret_T+5d,21786,
reversal_weekly,22.17428761873789,2.848931923521284,7.0618428052095545e-15,xret_T+63d,21598,3.295526642431125e-13
below_200dma:low_beta,6.642975375352124,0.8517105069202789,6.211867342752398e-15,xret_T+63d,21598,3.295526642431125e-13
darvas:new_highs,3.8107389125710456,0.5850856490614322,7.36007424356134e-11,xret_T+63d,21598,1.2880129926232344e-09
darvas:below_200dma,-6.782176467040203,1.0590678349628193,1.514461255070683e-10,xret_T+63d,21598,2.120245757098956e-09
darvas,11.667814544659336,2.1454381070187853,5.375217927854199e-08,xret_T+63d,21598,4.426650058232869e-07
new_highs:low_beta,3.0000108184659604,0.5556728671411183,6.705841543052224e-08,xret_T+63d,21598,5.215654533485064e-07
reversal_weekly:low_beta,-9.957122098269927,2.0010674510290265,6.494340004978101e-07,xret_T+63d,21598,4.132761821349701e-06
new_highs:reversal_monthly,5.08144396115609,1.0359334685005819,9.333994236474803e-07,xret_T+63d,21598,5.681561709158576e-06
golden_cross:low_beta,-2.756660531476427,0.5683911803060685,1.235016625561258e-06,xret_T+63d,21598,7.13129018090641e-06
golden_cross:below_200dma,5.666429281197962,1.222285673232527,3.5533837572730737e-06,xret_T+63d,21598,1.9133604846855013e-05
low_beta,8.222862157003144,1.9961180915309267,3.798162272848793e-05,xret_T+63d,21598,0.00017152990909639714
new_highs:below_200dma,-3.772057494899865,1.2217385472011837,0.0020188127621199293,xret_T+63d,21598,0.006423495152199775
golden_cross:new_highs,1.8288603081207884,0.6353842967609303,0.0039975751781260015,xret_T+63d,21598,0.012166533150818266
