screener,n_years,hit_rate_years_63d,hit_rate_years_252d,avg_excess_63d,avg_excess_252d,worst_year_252d,best_year_252d
darvas,11,63.63636363636363,72.72727272727273,1.0122169558670775,25.21891294642678,-19.094204403617354,108.23438059257941
new_highs,10,80.0,70.0,1.8030647193137272,26.043777786023828,-22.6082817006997,115.36016967447989
golden_cross,10,50.0,50.0,-1.2829771291498513,17.7664674312238,-15.386594619733364,99.22999821187965
reversal_weekly,11,45.45454545454545,45.45454545454545,-2.2407562771192477,17.133214903538992,-27.04658969801484,99.83972064546018
reversal_monthly,11,45.45454545454545,45.45454545454545,-2.6324556880999466,16.28422117707785,-29.11561029349151,99.38813059865709
below_200dma,10,30.0,40.0,-3.1975089014077556,10.3913798872208,-27.56535256962517,95.37368344004383
low_beta,5,80.0,40.0,3.3353491880316426,10.921387486205804,-5.833551031687087,40.134920371290335
