yf_symbol,market_name,quality_score,momentum_3m
HCI,United States,7.987084840250248,19.608198173864498
HCWB,United States,8.91173451561609,1333.3333399560713
HCSG,United States,8.987347470424712,37.05721578037323
HCXY,United States,8.99600922412078,2.647616423618628
HDLB,United States,8.990773613641426,0.4831375531817382
HEPS,United States,8.978080414316501,8.88888908511817
HD,United States,7.992695216665315,12.111577512425065
HEI,United States,8.991680559836364,33.28262999251076
HEI-A,United States,8.99167722299792,24.06747954335095
HFRO-PB,United States,8.997516287274685,1.606206718388524
HE,United States,7.983954636895429,-10.915033042321385
HFBL,United States,8.987930215839954,19.703211458816995
HEQ,United States,8.995070478869273,6.114530324488632
HERZ,United States,7.990317368866898,10.25533310172904
HELE,United States,7.984452481717279,92.73971681099157
HFRO-PA,United States,8.995987445487227,2.197996740864609
HFRO,United States,8.993005300109258,36.108655424429195
HG,United States,8.990609506690854,13.550935421501723
HESM,United States,8.991851534272904,0.3709245631868608
HGTY,United States,7.986594950326893,12.944394181665302
HFWA,United States,8.99066726385048,14.794221420788553
HGV,United States,8.988414929388004,30.674234759418297
HIMS,United States,7.9749017329528575,92.26750475740997
HIG,United States,8.993397871967261,1.698865186783537
HIMX,United States,8.981372311786625,68.74455493429575
HIFS,United States,8.988440313490624,11.298364227848786
HIW,United States,8.990896079075252,51.6470600945317
HIG-PG,United States,8.997205646887636,2.088165362593386
HIO,United States,8.996146879462025,4.153887854024533
HLIT,United States,8.985367941849603,52.93478246221921
HIX,United States,8.994864219396618,5.354668593055019
HLIO,United States,8.987098561177646,22.683564298485244
HLX,United States,7.984581639277891,-11.134232393866514
HMR,United States,7.961197066925249,46.52015131865269
HNGE,United States,8.98102479011462,115.62340697486772
HLT,United States,8.991903067957503,10.928740389176648
HMN,United States,8.992773543853785,25.548972263160895
HNNAZ,United States,8.995813397606128,1.6357848319846535
HNVR,United States,8.992003394949464,8.521912334698037
HNI,United States,7.990389436351449,29.016472410657386
HNST,United States,7.978387151275385,38.29787899614278
HOFT,United States,8.986205304301357,25.822023210058713
HOG,United States,8.987858112971875,20.580479018477625
HOV,United States,8.9803697610016,21.373153395989267
HOOD,United States,7.977796977211607,63.61393448531651
HOPE,United States,8.990209668716458,18.08744549728683
HOMB,United States,8.991678485363673,6.407891373593914
HOVNP,United States,8.991297844324091,2.5249744997730037
HNNA,United States,7.989720327295391,3.984750228710833
HPE-PC,United States,8.98740539434659,61.269641967766944
HON,United States,8.993348304310775,0.7562552350047692
HPE,United States,8.988181825631514,68.02366466333812
HPF,United States,8.995351738443539,5.342550939676969
HPP-PC,United States,7.991075481299361,17.408196311633876
HPP,United States,7.982334779252318,199.29202764575203
HPI,United States,8.99525263219582,5.7936622418604085
HQI,United States,8.98428189527114,25.401114891681843
HQY,United States,7.988055021043294,12.566433943246386
HQL,United States,8.993757150081283,23.390155691147115
HR,United States,8.991418299125307,19.87608103213295
HPS,United States,8.99529715368356,2.872744881566806
HRMY,United States,7.984952231105266,34.318668453367835
HRTG,United States,7.978547757602451,3.550974746893968
HROW,United States,7.979050377422222,21.042197723605693
HQH,United States,8.994091837565236,24.613454576726333
HRL,United States,7.992700392194291,14.784875565355271
HSIC,United States,8.99234932630489,16.892071208230252
HSHP,United States,8.98670073967855,5.297528770129006
HSBC,United States,8.992213422566682,15.290075898793129
HTB,United States,8.99160174129768,15.224761494529352
HSTM,United States,8.99132745416261,39.13872741170869
HTFC,United States,8.996591780992492,1.9991919680525057
