yf_symbol,market_name,quality_score,momentum_3m
MOSILVER.NS,India,6.981108488335981,-0.8033309734079366
MOGOLD.NS,India,6.989977215853916,-2.2086307406076267
ARX,United States,6.980356122226688,2.6845683404018548
ASIX,United States,6.98718006266105,-19.27404492825935
ATHR,United States,6.965369382501571,136.31840908144676
AUGO,United States,6.979566128365331,-24.572866137250916
AUNA,United States,6.985653419027607,-6.890457190805637
AUPH,United States,6.97972026482207,0.0
AUTL,United States,6.97670216301257,12.05674328498706
BCSF,United States,6.993885084060343,3.858384941898784
BLTE,United States,6.978447579689812,-13.670886303384425
BLZRU,United States,6.998579245096142,0.4901979575474675
BOX,United States,6.990032030987711,16.111568934770425
BSL,United States,6.996852749007656,4.313042314206827
BTDR,United States,5.970001895108014,48.207597492913266
BXSL,United States,6.992903294636383,3.228511065008405
BZUN,United States,5.977653826336203,10.317460017109372
CAAP,United States,6.989303432513582,-1.675761136916562
CAMP,United States,6.956027898706578,-0.8948537747316618
CANE,United States,6.993698832784331,-3.648913935222191
CAPR,United States,6.942946573760918,-27.717226274389233
CARS,United States,6.986620337547078,36.38553535770427
CAR,United States,6.973675989952408,-14.168677653069686
CAVA,United States,6.982185508839178,-3.4534724285475993
CEPU,United States,6.982877811106794,-14.067993515014448
CGNT,United States,6.982634996327037,7.0238116593048305
CHMI,United States,5.990267552617249,-3.918348871537627
CLNN,United States,5.968888547904055,19.140625800355355
CLSK,United States,5.9697184781575094,43.572240504295166
CNNE,United States,6.989522130646603,24.603980729903817
CNTB,United States,6.965791037669659,-17.72575149496024
CRML,United States,5.960163504959033,13.809533973400208
CRVL,United States,6.989950962370013,17.774514263507747
CRT,United States,6.9848596523937445,-14.891056860528828
CSW,United States,6.990060306816802,5.0113653311266155
CV,United States,5.969498934377393,-2.150535566956493
CURV,United States,6.9744152607226955,-3.29670660767248
CWST,United States,6.9917500727045265,11.826104063435816
DEC,United States,6.5,-14.656446744561215
DIBS,United States,6.982326975174257,-9.796668168571546
DRS,United States,6.987134564197914,-5.373558561098713
DRVN,United States,6.9867392095066085,17.260940746376114
DV,United States,6.984371867684331,15.090543896604046
DYAI,United States,6.977017068889865,5.617978957818797
EFTY,United States,5.98400689606354,0.0
EFR,United States,6.996080843744054,4.201735158072763
EMPG,United States,5.979720396491272,0.0
EMN,United States,6.990327847698932,-7.236363240200565
EOS,United States,6.994061788805848,8.464551839883164
EPSN,United States,6.988574450391969,-14.131761544451663
EQH,United States,6.990109142435533,20.693303798283576
EVTV,United States,6.93152783242368,-2.3391859748531147
EVV,United States,6.99622501109212,2.7464298725808898
FC,United States,6.986129629639738,-6.6037694182324875
FDS,United States,6.9914315445663675,10.378714487414287
FLYU,United States,6.975044606159816,52.51815443551898
FRSH,United States,6.982472601834209,24.27885254635637
FWONK,United States,6.991928199267669,12.110174500038468
FXB,United States,6.9974567687013725,1.238472321037785
LOBO,United States,5.954274382304362,45.00000338662756
LSPD,United States,6.981483571699975,21.48481185207943
MAGH,United States,5.9646709872595345,0.0
MAMK,United States,5.963231365761934,0.0
MA,United States,6.992773674222043,9.500032308420206
MAGN,United States,6.975612902968111,39.77777693006728
MCO,United States,6.992038545459405,11.545277590554626
MDGL,United States,6.959939126807893,-3.4357985260672534
MNR,United States,6.9913878217789165,-6.319273320970726
MP,United States,5.979106254822071,7.198877667421143
MRKR,United States,6.966933805121872,11.363634105884756
MRSH,United States,6.993864005813775,2.776859144071132
MSDL,United States,6.993054661694725,12.216703218474786
MTUS,United States,5.9854173089592795,8.158217984717634
MXCT,United States,6.9794419021287615,62.00000445048014
MYPS,United States,6.980541018741421,30.62499755527819
NEXT,United States,6.977252767145839,-3.4394902446709197
NOMD,United States,6.99115224382305,21.383385266623552
NTNX,United States,6.985094217863931,24.76885810977753
NUTR,United States,5.99011872696142,0.0
NX,United States,6.986713669074023,-1.7144253878343867
NXRT,United States,6.990516584300774,20.31234681351741
OFLX,United States,6.988300428995553,-0.7435344729976138
OPFI,United States,6.97965975146272,32.4468093538457
OPXS,United States,6.983744975229756,-1.6140885193076369
ORIQU,United States,6.998210530406222,1.4705938726424026
OTLK,United States,6.964355435182609,562.1004881253053
OXBR,United States,6.972570597235577,52.199755075236155
P,United States,5.984053708686467,16.373238823922964
PAYX,United States,6.992798891588038,17.46770282350435
PC,United States,6.970314106765583,0.0
PCG-PH,United States,6.5,-0.2575674424725758
PII,United States,5.987087371349903,16.802364660487008
PJT,United States,6.990891138905739,16.615706424462225
PLBL,United States,6.9734955098800215,16.590909164799143
PLTK,United States,6.984611660911249,41.24087124413514
PNBK,United States,6.970796918142475,3.8461594891973454
PRHIZ,United States,6.97497925514632,-5.882347441324486
PRGS,United States,6.989529075813207,49.14595429960137
PRME,United States,5.973063560641791,16.566263957092122
PSNY,United States,6.976355462567765,2.5589574564601985
PTNM,United States,6.949739194454693,0.0
QMMM,United States,6.623529983783493,0.0
RH,United States,6.981463661288863,49.02168446623388
RGP,United States,6.98817917416754,27.554473355932085
RPT,United States,6.988555641933318,12.410170341434016
RSG,United States,6.994532017113629,-2.336797902306862
RVSB,United States,6.991138539837621,-0.9260507665277636
RZLT,United States,5.971516608139073,57.371795753520416
SCE-PM,United States,6.996667617766739,-0.1889908576018518
SCE-PN,United States,5.943544591345742,-0.8743164444810747
SDGR,United States,6.9809240606738605,45.76856020707415
SHEN,United States,6.987271708242966,-10.264901666075303
SIBN,United States,6.983589764188613,30.411591155455675
SIDU,United States,6.931567967872145,-14.239476732159249
SKYW,United States,6.98693070584615,5.868205651654577
SNTG,United States,5.540182767798573,10.48387370711598
SPGI,United States,6.99250394181204,8.0912157678035
STI,United States,5.915692230062319,24.603169316998155
STRA,United States,6.9898613102815474,-2.484160651900731
SUPV,United States,6.978543498920468,1.3800436665395777
TAGS,United States,6.995176460611171,-2.827143604477524
TEM,United States,5.970629472765466,27.178732293735074
TNET,United States,6.988871159099224,46.91911808147374
TNYA,United States,5.9674780782973125,13.237411305929204
TRIP,United States,6.984463389617936,31.70506414228644
TRU,United States,6.988339965363016,13.169295477516249
TWFG,United States,6.986899219691458,42.6202267520141
URBN,United States,6.985786848088118,9.52454941140704
USAR,United States,5.968699381747582,20.288941750986773
USA,United States,6.993925249813907,7.033134959272615
VC,United States,5.988169455565532,12.11424822450425
VG,United States,6.973898096886806,-23.870642889278667
VRCA,United States,6.969961072858457,12.15722969281661
VRSN,United States,6.992377788637835,-1.0536405573366068
VRTS,United States,6.989144112941951,21.181823724514683
VTVT,United States,6.971096093930114,-14.015051978843024
WALD,United States,6.9776260911663766,86.87430122835296
WAL,United States,6.981938325543574,13.7774156810318
WBD,United States,6.9841652791078115,-3.074671163876436
WEAT,United States,6.990911722083404,-2.0113728681293233
WCN,United States,6.994125312513256,1.875975593496019
WEAV,United States,6.980680042178477,34.012222570111575
WHF,United States,6.993100475030534,-6.95295133192271
XOMAP,United States,6.995645951188317,-3.667004910296759
ZDGE,United States,6.976401192346955,10.845968607527524
ZM,United States,5.986639957194031,5.8098542948692415
ZURA,United States,6.938923057861949,-14.262024935182174
1377.T,Japan,6.992838277026555,-5.6116763766937225
